attempt_id	execution_stage	repeat_id	device	case_id	corpus_partition	case_class	execution_tier	source_kind	query_sha256	reference_sha256	pair_digest	threshold	query_length	reference_length	expected_status	observed_status	numeric_path	cpu_column_digest	gpu_column_digest	column_equal	cpu_scoreinfo_digest	gpu_scoreinfo_digest	scoreinfo_equal	driver_returncode	formal_contract
p5-primary-large	primary	0	0	adv-length-2812	adversarial	length_boundary	large	generated	523b88bf203f869fcb2249efebb2d4fafc623e645f52ac19701091fd2d110a26	816f780f786803ddad90c48dc466e26fae3a1503664ab201d12130e426234b34	c296389368331c5aee1d3c1bca0aa63804938af6178227c1851201be6ce80ab7	65	2812	2812	ok	complete	byte8	0e2bd7d5e03ae28e	0e2bd7d5e03ae28e	1	15a44e253e77a0c9	15a44e253e77a0c9	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0000	deterministic_fuzz	large_uniform	large	generated	654240de74a60d619285c96d36fbdd19433d4ea80bf0778cd5e6848d1f650a39	c6c53844e5c2b71683ba26efce6d113e4abb959587916e7a936d9748ef06db66	6820452a8d8ba003687756c55c6d6e772b16dea0a993a84570b6b45e8305c5b7	65	31	2812	ok	complete	byte8	8a164f02b7947f42	8a164f02b7947f42	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0001	deterministic_fuzz	large_gc_low	large	generated	2dd7242b6ffe5839d75facc9c0d567f8f5eaad1199e30be23cd1c1a7dd0c838a	8754ca28aee0e37af3673e67286df91d24fe0d84e42e52fc8af13f59f86c1784	66d7de67108bd0275de26b65956b1d5dd4afc5ed065cfa762c4c44093602ee87	65	32	2811	ok	complete	byte8	0ca5aa9e80ea2de3	0ca5aa9e80ea2de3	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0002	deterministic_fuzz	large_gc_high	large	generated	630cfad93f070c6c8648ca02b948cb664830a89e4b3d3a0b7a8360b18d6705f0	efd3edd505f75acd724e216f6eef233093db09c4c942e22e630934d331fc3616	ac18b667dc0e21c998b5fff52c9db65f081124ffb81275f684bfda8a4bb6bf2f	65	33	2049	ok	complete	byte8	47bdfea5803a11bd	47bdfea5803a11bd	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0003	deterministic_fuzz	large_repeat	large	generated	8cdda3af6f226dcd4b7fb4c2df90c8e15511c8a28b070bb555767c594766a3ce	eea3f91abd24486302da8b4ba396fd22332436f813f036e4c1f740b41b72502b	f9a7db566a01fd64bc709ac407cda8cb4053177d43f1a5a8df84b82b81c2dacb	65	63	2048	ok	complete	byte8	7393ae31552d4706	7393ae31552d4706	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0004	deterministic_fuzz	large_uniform	large	generated	fffa5254bba288a526586f7c96e4198370d321b6ad7cde8c50d3c75c811cad03	7a208393a892a8456f9f9a8865d3d2cd582aa429c310cd1c5ca0db3a49f4256a	b2b30736b6b7dad452e7f692c3163fee7c41e85420b5af24335d9ea6232a375f	65	64	2047	ok	complete	byte8	84c95e54779b1b24	84c95e54779b1b24	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0005	deterministic_fuzz	large_gc_low	large	generated	17e4e8919bfb1cf7d4e9c05b50f2c001615cd1d0abe82614fd4c5e385961489b	266ea6b337eb0dc4fef5c9f3e3404bc3b537895bdcb92e9c98a67915ab085306	608adce10b2251c7f5f46f86acb15186591340ae69580ea8457f1da0254df959	65	65	1025	ok	complete	byte8	729de787f9571705	729de787f9571705	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0006	deterministic_fuzz	large_gc_high	large	generated	2f2214b5a75ba550cf5af4ab24e034db806088c90d9b11b6521e4d65584dd373	12db99ed31a22538c031bfd67b7e77958255fe85738d1f91d095ddfede0da93a	f16b1eb86b09dd43d72d312b62c465fc67bd997abbf667e6cf0f376c5457d729	65	127	1024	ok	complete	byte8	3f96dbe319b417af	3f96dbe319b417af	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0007	deterministic_fuzz	large_repeat	large	generated	c28dd9d3234a9989fcaf9e2c9eaa7ac73dfa7e6d763cdf0be08492c4bb092261	506458e80da9cc26ed39a200acb69102485012a9189bca711d21005737f9a8a7	8ae9790a30d6f77d15f68266ff1344dfeb1082bfc440a3ac6aa0f883f6c1b47e	65	128	1023	ok	complete	byte8	0c906b54bcb1729f	0c906b54bcb1729f	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0008	deterministic_fuzz	large_uniform	large	generated	f023a2f258f3463a8eeaef7e614314ca69754b7a1ad6b28806b88d3009fc1915	bfbccfead6ca5059e4bf7a76a8c47c455f495ad417a344f6dcb3664b1b47ecc4	0d84f362616e1b84c8cf0be18198a07aefe70a3043b4336750044e6241d15bab	65	129	513	ok	complete	byte8	fe830260a6d9fd34	fe830260a6d9fd34	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0009	deterministic_fuzz	large_gc_low	large	generated	fd2b13e1070eb3f5aed48d9f89e0f2f0ab62ab79a6cf50d28671ea37f4cad358	f75a1c46a3b35618b1a4c7b1dd10e1306e6844aa0610363dc1c2004848819a16	4166bf59dc3efbe9862955854d453d88d3b1d9d909d53ce847aac377bc1020c1	65	253	512	ok	complete	byte8	b43516ef9c575633	b43516ef9c575633	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0010	deterministic_fuzz	large_gc_high	large	generated	2e5e0ad32069cecb714fbeda5fe02662341a293609febb443d4555ed292edcad	99943392f366e44146d8eccb7a00bda607a1b488a2a58c501b97b4c4e5cf7549	b2995561575e9cfed916bd16158ffe310222a7914a8032133c2bb9a5847f5939	65	254	511	ok	complete	byte8	6830be241f01af8d	6830be241f01af8d	1	a9007b7cf0a161a5	a9007b7cf0a161a5	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0011	deterministic_fuzz	large_repeat	large	generated	54e3339f5c5bcbb9e17c6b3721238a50961aebe492c536740ada56f89d57a640	8ee3180a313cf7cf08102520dd61dbf1d41b4f06c4ee3e93dc32f596601eec31	e4adbf2824a57d18af904cae8e2ca4f289f86e916675f714ee88de6842a4fbd0	65	255	257	ok	complete	byte8	1ed98bc23438c102	1ed98bc23438c102	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0012	deterministic_fuzz	large_uniform	large	generated	242db99a3a539046a6dd287bc12a4ec6b176ff13929dde7912937646d75dfad4	ccf890657393029781cab50ead07772805d391b326443b6ea9bc7e66fd8f52f4	fa7f9b6a74691f7e5dd6e8be4a7b0107f5b1c16bb0ec9197c5602e25778bce74	65	256	256	ok	complete	byte8	b1da6e73b2b1d99d	b1da6e73b2b1d99d	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0013	deterministic_fuzz	large_gc_low	large	generated	17704c0bad27c12432c077c74504b2b5e14649eefa3b7d5912e4830fb85328af	99963e55e99bf46b17aad6d42f3b5fcc60182ba336bb1c4bac417c0ade28459e	10a15a068949f4da72d1397e4fb4747cc9f6b93b9c36b95a9019898465c3a1b5	65	257	255	ok	complete	byte8	273387bbe60269f1	273387bbe60269f1	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0014	deterministic_fuzz	large_gc_high	large	generated	067912b74a066c743efa65c8c7c3f9c7fc83a354d91ac7948a12dbf377b4ad1a	c4da7ba6f20d5e4554d5f95f65a321bd09c5807ab440c8eac3dfbd2feab8f0c9	34da44f1668bb87a3fb32f7621e499e5ad93aa6d0d5965beb0d6d28779a147f1	65	511	254	ok	complete	byte8	a7111877b7f976e8	a7111877b7f976e8	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0015	deterministic_fuzz	large_repeat	large	generated	e7b5fc9d31edb1cb0a13904983e043cd494e2525aa78f5ab8077d71f7d94f494	980d8b678895b916b1d87c660653a421c11f9356bf7fe396724bfd04dc24907a	39914820bff62246bfa74d9a3230b3613d49a78fcfd7cdd7eafa9163d822dfd2	65	512	253	ok	complete	byte8	402dcd94e7cc53ca	402dcd94e7cc53ca	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0016	deterministic_fuzz	large_uniform	large	generated	4180b1e863683927c44c8d6de46c018e709079fdf8290079158af3e22eb5e186	59806b5ca5c06e683a5925afb09dcd03b2ba6aca5bb6a1ede3c9b3d56e4d4f23	05064d84270a8c0c7f8d32926efa9605f68baa007709c3998383bf54f6504996	65	513	129	ok	complete	byte8	de5f1d4f5f6471ec	de5f1d4f5f6471ec	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0017	deterministic_fuzz	large_gc_low	large	generated	187ccb63c460d8c0b3442a50c91d83a78e6d1f4e13fe1b7a723a165e2820868b	0cd277e0d312dfec9dac8f56234c216e8a15d52f8ccc17d7db59be23b3cf493d	9ef015ca74c21093c1ab3b0c8da86a9da2fa923c0f5c48de9daf0d1b0cbf6951	65	1023	128	ok	complete	byte8	ad4ec8e603192e9d	ad4ec8e603192e9d	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0018	deterministic_fuzz	large_gc_high	large	generated	1b1837926a087277f3c1e47434051055cbcc26beabdea3596650b863a4a715fc	70e34a7994d0702d8ad0acb88bb85afb29557959ac8b83c9cfe32d0dd4d5d3ef	2d146dec263035adcf16380a98eb3150277e178190821770b10a4e429486cc5b	65	1024	127	ok	complete	byte8	ca08646ee562ddfb	ca08646ee562ddfb	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0019	deterministic_fuzz	large_repeat	large	generated	466fd88ca52595b5e61af66b939d9cfe2d03e5e091fe0f2eb80ddec942c1629b	95558e8a3dce86b9e6bf1b0eeba6371d81ae9de7fe552a27403932e88ff2595b	32701c6ce78489ee70597d2d61e2120c685b377380d255e03495858fe29ac340	65	1025	65	ok	complete	byte8	89f704890e7b1d04	89f704890e7b1d04	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0020	deterministic_fuzz	large_uniform	large	generated	5e5c6cf5d6bde9340d1c762da4fdfc082136a963032b1735ce068004776cc82d	5a7fd67fed2477f93f372eb29c1f6e885501c998e7accb7e7bb5a4f57a0c2c33	4a879a342f0576fcc18b9044648ef768afc0c7acc687f4c4db078a907ee1da41	65	2047	64	ok	complete	byte8	71f0139ad4d44457	71f0139ad4d44457	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0021	deterministic_fuzz	large_gc_low	large	generated	736b3382f39c99480bf584d787c731f8ff6dd56c8a296fa29918ee1d720b0dd5	536175a0567e1c7f08497e4fcc0d6b424395319f0c4d2cbbcf3c826115e53cf9	5941ac418f8787506ecdfbb033f574f3a66144b85b9cd97b5738bcbdd152f863	65	2048	63	ok	complete	byte8	a75e35e8172f1f9f	a75e35e8172f1f9f	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0022	deterministic_fuzz	large_gc_high	large	generated	cd3e0a4b359326fe986820032b22b24f52d76e1c0a7ffbb11f08d197144cfb81	fe266d66a33822af39a9ba527b4d44876354c7c93e8500cdf62eea05645d5800	82e6106531d352e06de38a30f8ba0ff10e7eb01ab89256440603843adca134d9	65	2049	33	ok	complete	byte8	ec52093769347d95	ec52093769347d95	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0023	deterministic_fuzz	large_repeat	large	generated	2e77cccba5ffc102fbf6d00f275a45b0cf16803411f0fdd3409fec2914185b98	694469be89a766e13681b16aa11c1321bc1734f120f160e4c85f73d16481c3a8	eb6d6d057420c79a33b73f16f609c724218b3da91c6ddf2d456af842b0b0feed	65	2811	32	ok	complete	byte8	5e48f2ff1455f5a7	5e48f2ff1455f5a7	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0024	deterministic_fuzz	large_uniform	large	generated	635cddc9c6b617e1d36c8948db2c57919f1709b46cfa23137d7cdb2ffaf9249c	ca93d00edfe807011886d996027970f61051bd1e5dfd0252ba7903d93ea7869b	cd7e61054ab36df5e082b228bbab21ac38f4d4788c11535443aded45081eec49	65	2812	31	ok	complete	byte8	2a06b86d17b7cf70	2a06b86d17b7cf70	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0025	deterministic_fuzz	large_gc_low	large	generated	ee5d6950571d9ab6b1364f36c10fc1557fafe41de005061106ce1874d00c6fb5	a37a7f283714af5a76e20514a3d53363c2f0e1871a407311cc9879ccb46f99c9	0ee8bc5ecaa1034e33e9df4986d9d346af1a3a9b7a19e40cebe94aa374bf12d5	65	1264	556	ok	complete	byte8	e5f4676a6b088418	e5f4676a6b088418	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0026	deterministic_fuzz	large_gc_high	large	generated	79013670dc5882e965b019863ad5a4837e892f0c1b4d3545f0ef109002620300	bab901931cb4433897f8b9bfc8b76c199c97b8fe798442fcddc631090f9734a8	badf306444a60c7d853e07079897fa3774df41fbc5ee6ee0e147c7868e6cde8e	65	661	2578	ok	complete	byte8	3a71ffc62c9a07aa	3a71ffc62c9a07aa	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0027	deterministic_fuzz	large_repeat	large	generated	822183d279f4e763e9be9d8c76d96743ced52426fcdca354d646423a0ced3c77	c790b60d3ba8dcc8897e6938c5b98d3769ffb0a5ae96c3e9da80c1d3c057ec4a	c1e53a9479641e6e35c8dde6055f12da953f175c595a548f1eadfe7f23cd76a5	65	977	1668	ok	complete	byte8	06342620b79cfc73	06342620b79cfc73	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0028	deterministic_fuzz	large_uniform	large	generated	8fe0322806917a005f73684e9ecb5e942e4768e1865121ea0328bb92927966ff	7eaaf1a8bbec8cff1b08fa42772746beff406409f5954c499cab12ec66bdf3a3	ade1f2f81688bef241a0eb21fb2d32d0aed5ff64c51165b745d1f67476b442d4	65	2452	381	ok	complete	byte8	15314254fce8e55b	15314254fce8e55b	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0029	deterministic_fuzz	large_gc_low	large	generated	004f3e9c1b8133c29802d72c9b6f7431a16479cf2f70577a58700db41afa8607	a198bbb15fe6e259970af522f5b64d35e7442d83a15e20dc81f487ba63da6f3b	9bfa631902ba2dbe5157bb2628550db96e0f4894c5b780dbc3a76680cf7c29da	65	383	2505	ok	complete	byte8	7867a02359dd6b9c	7867a02359dd6b9c	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0030	deterministic_fuzz	large_gc_high	large	generated	2df81d4b06209f77bd8075467251ca2ae1a57d94e24700bfe5021d207899786c	246f7d600feab0899544bce038f1c590c357dbe4cd7005129c1b39647fa57017	8bbb1fc6f3225c86dc9b9ecbca78b6418183dac5bdf3c748d0ab2ad3827c6ea3	65	2587	977	ok	complete	byte8	f01f79f65bd4b3f2	f01f79f65bd4b3f2	1	d1b3f9d8b34d30f0	d1b3f9d8b34d30f0	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0031	deterministic_fuzz	large_repeat	large	generated	0a919ad23a9774a95618f3c9f5a8de067c44a9d60a942fa8b4bb877bf647b0a9	dabac84f5d85816a9b63b994872dec84a7d713ce13a9411bf7f2883b2cc300a7	cae84250b1ea072b83faa96568a7110f0b853dd19705d3844f508289c3ec5e96	65	2319	1967	ok	complete	byte8	fb3d9df5fb0de16f	fb3d9df5fb0de16f	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0032	deterministic_fuzz	large_uniform	large	generated	a7342300c5d82c1af64f17d5f64be083e669baec10f39e387ebd7a34bab9dc7d	90e47c460b15d59c22488c246f3d34071beeb940934cf868aa4d81a20868831f	455bcf0aa0239a88ee2427038c89886c89a5f9411950d6f80d1b7f2c63247f5b	65	2514	788	ok	complete	byte8	271a2feaa3f52320	271a2feaa3f52320	1	908c4d406e908671	908c4d406e908671	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0033	deterministic_fuzz	large_gc_low	large	generated	c1a0b98b88ee89cccb284f296e78feb958574b03cd8ee17ed25cae3a4b254d2a	b7c5050e4227f63b021882f046b29c556c2934a6d4c0f9a87c9cc7ecae4909b1	bc53dd93b96133fe1373dcbc27a1c384737925919af8c3e9c08d03ac60b1f96f	65	1505	1821	ok	complete	byte8	da8e74d4d4df6ef5	da8e74d4d4df6ef5	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0034	deterministic_fuzz	large_gc_high	large	generated	b5e025b39b15604f290c3ad31b92a1797d6d7a5111783da7069d659115b10466	b5189ce1cc8607662bf1df1246031186f0d76b0538d1078ce957619c9a125480	6bc0cc43e8be5894298c6dcff192f5184d2fea633fbe51b1ed1a7053bc89ba61	65	430	1812	ok	complete	byte8	3da317cace07a661	3da317cace07a661	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0035	deterministic_fuzz	large_repeat	large	generated	c0c4c9fdb26dba53707e8b63ae352d06b1d44205f7cfcba26b245f64310d108d	e2a0b44d0f4e40e03bace95a39b2d59112c174c972ab3825a9d96ebe7f9414b0	c8a2bf0d9c23dd91aaf8de7758b0b703387f5a99593b5723e4765ad14c292ddb	65	387	2334	ok	complete	byte8	86c25007a18a07bd	86c25007a18a07bd	1	acbcba23af26f0cd	acbcba23af26f0cd	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0036	deterministic_fuzz	large_uniform	large	generated	00a52567898cd5dbaa0329bad3bfc2a033dbb39ae893f5b9ceb8742838f985bd	56bfcf0df1fa4134df43f01ff5ab22d754caa9b3595e1eaa329abed209aba1d7	48392761a43c4981720dc8a91902be6de41c7c60e1bc162a15b7a04f988793d6	65	2668	301	ok	complete	byte8	2389f62f6505a4e8	2389f62f6505a4e8	1	9f320c89a5832c03	9f320c89a5832c03	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0037	deterministic_fuzz	large_gc_low	large	generated	a2bb4eb04fc7a43b3028404d3241d6bacaba0d703b01e4ecde2cc21ade9f4ac1	8438d95589d8fa475a543fb1c772a7a531ce8bc636dfa4d2320739d1aa0085ea	15879bc11d90b74e551b4df07fadc57aa2dbb3156d6f6445e2d82355ec0149bf	65	180	1763	ok	complete	byte8	28de46687bce3e34	28de46687bce3e34	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0038	deterministic_fuzz	large_gc_high	large	generated	cf3c63363f4a382bd8daaffbbab109ed1ad854e179b587bacab0c5ee7fc8c670	557851f249299060684863c58c3b79e488bfc6479fe487b63d5ca17245baaba6	207a0e917cb480f6854e6302fc12f76297aff46fabd57e2ccd1eb748b616956b	65	609	761	ok	complete	byte8	422a099698aa2f53	422a099698aa2f53	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0039	deterministic_fuzz	large_repeat	large	generated	86f7e81c3886e0c2b68d2616e882bc3cab45f73183f3dfdeb6b77942a30e3c18	0f59f259cb85ff11279124e0e66ff26e578e3fec1f2440783e9b9822f7bdc7de	84e83ffb7405f18079375ae41afd03bbaee1cbc248c7a086f6c0807a8c9f1fe1	65	1140	2028	ok	complete	byte8	8b217aebe4009333	8b217aebe4009333	1	8036955e498c0f10	8036955e498c0f10	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0040	deterministic_fuzz	large_uniform	large	generated	7bc155a04783ca1ae8fabc7e2322b3d0ba9e98d8d190d4489311b633094b5bf9	6fc55a92b1cda75eb089f87960acebfc53b3a68c5673f6cdd85c7d8eebcd6b1a	9002830a09d5ebda96472388238e38028e5580c15e8eb1a1f0c312c57a4baf2b	65	2477	2223	ok	complete	byte8	563f52540254c900	563f52540254c900	1	9841fa0ec682167c	9841fa0ec682167c	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0041	deterministic_fuzz	large_gc_low	large	generated	0f323109395f8a507bdbda00eec71ba11eda955875607666639edd72916602fc	14248696dd372deeca0f769a1826d2bd95e122b24be5cde2cf5b4a05a05d38c3	1ce3c7a102594f9a7ddc298ed071a28d4f35bada719542eed4ab2b0c486d9489	65	1790	999	ok	complete	byte8	d26cba68d9de2c23	d26cba68d9de2c23	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0042	deterministic_fuzz	large_gc_high	large	generated	b36dcce8cbf1d03ce319976f92ebea38b999f46943c2c3113bacd54df8038b6d	a4df197ed9f6810c23ded4b1afc64abced62e7d4bd59bd6f14c5c9ead84a9bcb	5b5a01c7d67fe13d4bcce0f90de55447c1d9018e151ef227d17386d346ee0cfc	65	1182	1053	ok	complete	byte8	13f626dca268c331	13f626dca268c331	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0043	deterministic_fuzz	large_repeat	large	generated	8687c08cb33575ed47bb7effa23b664c28670450abdfe344af51c6bea2e1a943	1562e66b2a37b7dc0aa1cca68c3885338783732fa410a1586875209e6f6f412c	f0023da7b9e8baf6dcb971b6fba8a766e92b4268fb074a11aef507f4fad1d0d1	65	2153	864	ok	complete	byte8	831cacd3f056a0e0	831cacd3f056a0e0	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0044	deterministic_fuzz	large_uniform	large	generated	8e4ed24fba46f2418bd4e949479f2e1a8d4b51f113068a02194f5f2f9b74926e	edaa185ffd5dd65061aac4b44876a163da50af4f80404fe136d9927821dc6ada	4645d92ad6638c20198729140134b34f929d32841091e71cf4ed7872889bec90	65	2675	2565	ok	complete	byte8	d8899a7f92eeee4f	d8899a7f92eeee4f	1	c4335e97f55563eb	c4335e97f55563eb	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0045	deterministic_fuzz	large_gc_low	large	generated	b2ff4e36019fc23b546ac354a7efa8203666a6adc19f96a69d19d4a45d9c5d5b	8dc491be3cdd31157b85b87d05cce35fe2c498cd3a8b9cf2bb79c4fd1c1a36c0	f010a0d7e49f0412b5ec9b6c09b82a2dd86ce17e103fe82e48b10dadab3a73b0	65	890	2121	ok	complete	byte8	a4b0b56b96a4cb26	a4b0b56b96a4cb26	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0046	deterministic_fuzz	large_gc_high	large	generated	b4760586eef0459e0fecb39c06c7f4d67f3a95d7dc5ad6894a17287903bccd39	e6bd077392ef5fc2f78fd00260dcf2add9965a30015dc2ec43889bfc53a0058b	ff30953cee2f9a709c2aac8e767e1ad6cb146fb714657b20a7ab1dcc9e850adf	65	80	796	ok	complete	byte8	d7995c904bf9594c	d7995c904bf9594c	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0047	deterministic_fuzz	large_repeat	large	generated	2da488b0bb2f386a4c3a9bae7e3d6f7fcc777f9150be0889cf3cd5563930419b	d246b92f13d44a894a1268cca6cf66076ce92173ea9e6f5c1585e864e793838d	494c63341173c4009f539be0b60ef3c4035039151d6ec6419e4dca620419b5f8	65	1987	1301	ok	complete	byte8	3a3cb71379f1a797	3a3cb71379f1a797	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0048	deterministic_fuzz	large_uniform	large	generated	043570413c4d74a5c9c57cfe20b31cb8d14e47915ea4929f4337492a6fd72d25	566cd6a0693eff0d875f49718365d4636709223024e8e8690a8905881dc4949e	40fd7e801230f6921a2139d105dfe9cc71a8951936add9fc961302a29156dec4	65	654	1615	ok	complete	byte8	144552f713de0726	144552f713de0726	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0049	deterministic_fuzz	large_gc_low	large	generated	60b0843c57355419f8b54e6aa336b165ceb5bf98f06d25930e642466b6ce7277	3c007044632d3fa0043793ec6a8c01a8ab44ad7d2d1ab62b3c0c11911e8ac9d7	3e623fb4e474ffaf8baf458a35c56b8244efa43d3b1e37dabe20036da5e7283d	65	1375	1167	ok	complete	byte8	ab0d9508bd922628	ab0d9508bd922628	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0050	deterministic_fuzz	large_gc_high	large	generated	fb912abe45b11af729b0636229f87c01011740d9d04eef7945b7eb57feaa13b9	3a416f9b1f9b5e296cfbaea0780943b66ebae95ab8b8c9c335e8b192649ed6e9	78d69a3b6a514c610f89065bf657c01eab9208b9c3856d025b63c90c3c1f546f	65	109	1247	ok	complete	byte8	6931dea15991c1dc	6931dea15991c1dc	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
p5-primary-large	primary	0	0	fuzz-large-0051	deterministic_fuzz	large_repeat	large	generated	c7cd26071c4c14866f9a2a9d3f89a056acf9df5c11b139c05999eef0d6ada393	7ec6f349c51f29edfa21d30b87394234fa9642e1051f8877d8b6dcb6c494882a	d73ec62341f4711d506f099d6b25f8f6ae3386700061a2693e5a5e19ffad1b0e	65	634	2270	ok	complete	byte8	3b3084bd64027201	3b3084bd64027201	1	47fe0d7eaf8e51e3	47fe0d7eaf8e51e3	1	0	L1_L2_exact
