validation_instance_id	workload_id	repeat_id	primary_instance	ranking_mode	comparison_status	reference_candidate_count	candidate_candidate_count	matched_count	informative_for_recovery	binary_gate_denominator_eligible	binary_success	double_empty	recall	precision	top1_retained	complete_set_success	rbo5_diagnostic	ambiguous_matching	technical_failure	technical_failure_reason	input_identity_pass	matching_started	strict_row_equal	classifications	evidence_role
bts3_w111__repeat00	bts3_w111	0	1	nt	pass	2	2	2	1	1	1	0	1	1	1	1	54289/100000	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w112__repeat00	bts3_w112	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w112__repeat00	bts3_w112	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w112__repeat00	bts3_w112	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w113__repeat00	bts3_w113	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w113__repeat00	bts3_w113	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w113__repeat00	bts3_w113	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w114__repeat00	bts3_w114	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w114__repeat00	bts3_w114	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w114__repeat00	bts3_w114	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w115__repeat00	bts3_w115	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w115__repeat00	bts3_w115	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w115__repeat00	bts3_w115	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w116__repeat00	bts3_w116	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w116__repeat00	bts3_w116	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w116__repeat00	bts3_w116	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w117__repeat00	bts3_w117	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w117__repeat00	bts3_w117	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w117__repeat00	bts3_w117	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w118__repeat00	bts3_w118	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w118__repeat00	bts3_w118	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w118__repeat00	bts3_w118	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w119__repeat00	bts3_w119	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	same candidate site endpoint shift	fresh_concordance_promotion
bts3_w119__repeat00	bts3_w119	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w119__repeat00	bts3_w119	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	same candidate site endpoint shift	fresh_concordance_promotion
bts3_w120__repeat00	bts3_w120	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w120__repeat00	bts3_w120	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w120__repeat00	bts3_w120	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w121__repeat00	bts3_w121	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w121__repeat00	bts3_w121	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w121__repeat00	bts3_w121	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w122__repeat00	bts3_w122	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w122__repeat00	bts3_w122	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w122__repeat00	bts3_w122	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w123__repeat00	bts3_w123	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w123__repeat00	bts3_w123	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w123__repeat00	bts3_w123	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w124__repeat00	bts3_w124	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w124__repeat00	bts3_w124	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w124__repeat00	bts3_w124	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w125__repeat00	bts3_w125	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w125__repeat00	bts3_w125	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w125__repeat00	bts3_w125	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w125__repeat01	bts3_w125	1	0	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w125__repeat01	bts3_w125	1	0	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w125__repeat01	bts3_w125	1	0	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w126__repeat00	bts3_w126	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w126__repeat00	bts3_w126	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w126__repeat00	bts3_w126	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w127__repeat00	bts3_w127	0	1	score	pass	2	2	2	1	1	1	0	1	1	1	1	54289/100000	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w127__repeat00	bts3_w127	0	1	stability	pass	2	2	2	1	1	1	0	1	1	1	1	54289/100000	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w127__repeat00	bts3_w127	0	1	nt	pass	2	2	2	1	1	1	0	1	1	1	1	54289/100000	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w128__repeat00	bts3_w128	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w128__repeat00	bts3_w128	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w128__repeat00	bts3_w128	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w129__repeat00	bts3_w129	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w129__repeat00	bts3_w129	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w129__repeat00	bts3_w129	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w130__repeat00	bts3_w130	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	same candidate site endpoint shift	fresh_concordance_promotion
bts3_w130__repeat00	bts3_w130	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	same candidate site endpoint shift	fresh_concordance_promotion
bts3_w130__repeat00	bts3_w130	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w131__repeat00	bts3_w131	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w131__repeat00	bts3_w131	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w131__repeat00	bts3_w131	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w132__repeat00	bts3_w132	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w132__repeat00	bts3_w132	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w132__repeat00	bts3_w132	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w133__repeat00	bts3_w133	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w133__repeat00	bts3_w133	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w133__repeat00	bts3_w133	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w134__repeat00	bts3_w134	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w134__repeat00	bts3_w134	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w134__repeat00	bts3_w134	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w135__repeat00	bts3_w135	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w135__repeat00	bts3_w135	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w135__repeat00	bts3_w135	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w136__repeat00	bts3_w136	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w136__repeat00	bts3_w136	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w136__repeat00	bts3_w136	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w137__repeat00	bts3_w137	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w137__repeat00	bts3_w137	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w137__repeat00	bts3_w137	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w138__repeat00	bts3_w138	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w138__repeat00	bts3_w138	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w138__repeat00	bts3_w138	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w139__repeat00	bts3_w139	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w139__repeat00	bts3_w139	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w139__repeat00	bts3_w139	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w139__repeat01	bts3_w139	1	0	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w139__repeat01	bts3_w139	1	0	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w139__repeat01	bts3_w139	1	0	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w140__repeat00	bts3_w140	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w140__repeat00	bts3_w140	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w140__repeat00	bts3_w140	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w141__repeat00	bts3_w141	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w141__repeat00	bts3_w141	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w141__repeat00	bts3_w141	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w142__repeat00	bts3_w142	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w142__repeat00	bts3_w142	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w142__repeat00	bts3_w142	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w143__repeat00	bts3_w143	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w143__repeat00	bts3_w143	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w143__repeat00	bts3_w143	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w144__repeat00	bts3_w144	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w144__repeat00	bts3_w144	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w144__repeat00	bts3_w144	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w144__repeat01	bts3_w144	1	0	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w144__repeat01	bts3_w144	1	0	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w144__repeat01	bts3_w144	1	0	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w145__repeat00	bts3_w145	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w145__repeat00	bts3_w145	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w145__repeat00	bts3_w145	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w146__repeat00	bts3_w146	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w146__repeat00	bts3_w146	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w146__repeat00	bts3_w146	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w147__repeat00	bts3_w147	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w147__repeat00	bts3_w147	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w147__repeat00	bts3_w147	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w148__repeat00	bts3_w148	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w148__repeat00	bts3_w148	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w148__repeat00	bts3_w148	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w149__repeat00	bts3_w149	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w149__repeat00	bts3_w149	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w149__repeat00	bts3_w149	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w150__repeat00	bts3_w150	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w150__repeat00	bts3_w150	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w150__repeat00	bts3_w150	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w151__repeat00	bts3_w151	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w151__repeat00	bts3_w151	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w151__repeat00	bts3_w151	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w152__repeat00	bts3_w152	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w152__repeat00	bts3_w152	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w152__repeat00	bts3_w152	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w153__repeat00	bts3_w153	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w153__repeat00	bts3_w153	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w153__repeat00	bts3_w153	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w154__repeat00	bts3_w154	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	same candidate site endpoint shift	fresh_concordance_promotion
bts3_w154__repeat00	bts3_w154	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w154__repeat00	bts3_w154	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	same candidate site endpoint shift	fresh_concordance_promotion
bts3_w155__repeat00	bts3_w155	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w155__repeat00	bts3_w155	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w155__repeat00	bts3_w155	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w156__repeat00	bts3_w156	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w156__repeat00	bts3_w156	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w156__repeat00	bts3_w156	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w157__repeat00	bts3_w157	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w157__repeat00	bts3_w157	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w157__repeat00	bts3_w157	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w158__repeat00	bts3_w158	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w158__repeat00	bts3_w158	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w158__repeat00	bts3_w158	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w158__repeat01	bts3_w158	1	0	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w158__repeat01	bts3_w158	1	0	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w158__repeat01	bts3_w158	1	0	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w159__repeat00	bts3_w159	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w159__repeat00	bts3_w159	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w159__repeat00	bts3_w159	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w160__repeat00	bts3_w160	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w160__repeat00	bts3_w160	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w160__repeat00	bts3_w160	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w161__repeat00	bts3_w161	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w161__repeat00	bts3_w161	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	same candidate site endpoint shift	fresh_concordance_promotion
bts3_w161__repeat00	bts3_w161	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w162__repeat00	bts3_w162	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w162__repeat00	bts3_w162	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w162__repeat00	bts3_w162	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w163__repeat00	bts3_w163	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w163__repeat00	bts3_w163	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w163__repeat00	bts3_w163	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w164__repeat00	bts3_w164	0	1	score	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w164__repeat00	bts3_w164	0	1	stability	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
bts3_w164__repeat00	bts3_w164	0	1	nt	pass	5	5	5	1	1	1	0	1	1	1	1	1	0	0	NA	1	1	1	none	fresh_concordance_promotion
